experiment,model,phase,window_id,day,y_true,y_score,f1,pr_auc,roc_auc,fpr,n
D,GAT+LSTM_incremental,3,1425,wed,1.0,0.13987010717391968,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1426,wed,1.0,0.13920550048351288,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1427,wed,1.0,0.136419877409935,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1428,wed,1.0,0.13599549233913422,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1429,wed,1.0,0.13737325370311737,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1430,wed,1.0,0.1366414576768875,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1431,wed,1.0,0.1341659128665924,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1432,wed,1.0,0.13649702072143555,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1433,wed,1.0,0.12440979480743408,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1434,wed,1.0,0.12747882306575775,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1435,wed,1.0,0.13332664966583252,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1436,wed,1.0,0.12105371803045273,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1437,wed,1.0,0.12402700632810593,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1438,wed,1.0,0.12447693198919296,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1439,wed,1.0,0.12136911600828171,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1440,wed,1.0,0.13093648850917816,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1441,wed,1.0,0.13208797574043274,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1442,wed,1.0,0.12804703414440155,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1443,wed,1.0,0.13514989614486694,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1444,wed,1.0,0.1367475986480713,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1445,wed,1.0,0.13878802955150604,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1446,wed,1.0,0.14217911660671234,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1447,wed,1.0,0.12583030760288239,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1448,wed,1.0,0.1277502179145813,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1449,wed,1.0,0.13429869711399078,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1450,wed,1.0,0.1361241489648819,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1451,wed,1.0,0.13017110526561737,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1452,wed,1.0,0.13437511026859283,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1453,wed,1.0,0.11509429663419724,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1454,wed,1.0,0.12275035679340363,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1455,wed,1.0,0.1257542371749878,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1456,wed,1.0,0.12246529012918472,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1457,wed,1.0,0.12499314546585083,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1458,wed,1.0,0.12770023941993713,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1459,wed,1.0,0.13008764386177063,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1460,wed,1.0,0.13842086493968964,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1461,wed,1.0,0.14150524139404297,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1462,wed,1.0,0.1298927217721939,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1463,wed,1.0,0.13801398873329163,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1464,wed,1.0,0.13423866033554077,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1465,wed,1.0,0.12300242483615875,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1466,wed,1.0,0.12909993529319763,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1467,wed,1.0,0.13154859840869904,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1468,wed,1.0,0.09594178199768066,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1469,wed,1.0,0.09079843759536743,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1470,wed,1.0,0.07335870712995529,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1471,wed,1.0,0.06859023869037628,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1472,wed,1.0,0.058300986886024475,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1473,wed,1.0,0.0397595576941967,0.0,1.0000000000000002,,0.0,20
D,GAT+LSTM_incremental,3,1474,wed,0.0,0.0265584047883749,0.0,0.9999999999999998,1.0,0.0,20
D,GAT+LSTM_incremental,3,1475,wed,1.0,0.016131320968270302,0.0,0.997299168975069,0.9473684210526315,0.0,20
D,GAT+LSTM_incremental,3,1476,wed,0.0,0.014069500379264355,0.0,0.9969948018193633,0.9722222222222222,0.0,20
D,GAT+LSTM_incremental,3,1477,wed,0.0,0.008056951686739922,0.0,0.9966359092656671,0.9803921568627452,0.0,20
D,GAT+LSTM_incremental,3,1478,wed,1.0,0.009720582515001297,0.0,0.9900677118112468,0.9411764705882353,0.0,20
D,GAT+LSTM_incremental,3,1479,wed,1.0,0.008449784480035305,0.0,0.9831088498350837,0.9019607843137255,0.0,20
D,GAT+LSTM_incremental,3,1480,wed,1.0,0.009954447858035564,0.0,0.975709566592375,0.8627450980392156,0.0,20
D,GAT+LSTM_incremental,3,1481,wed,1.0,0.012045997194945812,0.0,0.9678098682515001,0.8235294117647058,0.0,20
D,GAT+LSTM_incremental,3,1482,wed,1.0,0.007520493119955063,0.0,0.9566447004299855,0.7647058823529412,0.0,20
D,GAT+LSTM_incremental,3,1483,wed,1.0,0.010583778843283653,0.0,0.9475067795273587,0.7254901960784315,0.0,20
D,GAT+LSTM_incremental,3,1484,wed,1.0,0.010977360419929028,0.0,0.9375897357867855,0.6862745098039216,0.0,20
D,GAT+LSTM_incremental,3,1485,wed,1.0,0.014299564994871616,0.0,0.9313805854599881,0.6666666666666667,0.0,20
D,GAT+LSTM_incremental,3,1486,wed,1.0,0.011221230961382389,0.0,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1487,wed,1.0,0.04539935290813446,0.0,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1488,wed,1.0,0.043655481189489365,0.0,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1489,wed,1.0,0.9898366332054138,0.1111111111111111,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1490,wed,1.0,0.9980827569961548,0.21052631578947367,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1491,wed,1.0,0.9989930987358093,0.3,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1492,wed,1.0,0.9992963075637817,0.38095238095238093,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1493,wed,1.0,0.999271810054779,0.45454545454545453,0.9198015599103744,0.6274509803921569,0.0,20
D,GAT+LSTM_incremental,3,1494,wed,0.0,0.9943707585334778,0.43478260869565216,0.8920354534677973,0.5686274509803921,0.3333333333333333,20
D,GAT+LSTM_incremental,3,1495,wed,0.0,0.9694321751594543,0.43478260869565216,0.8386001025440848,0.5,0.5,20
D,GAT+LSTM_incremental,3,1496,wed,0.0,0.9470214247703552,0.4166666666666667,0.8234677522554845,0.453125,0.75,20
D,GAT+LSTM_incremental,3,1497,wed,0.0,0.8806358575820923,0.4,0.7887099269839208,0.296875,1.0,20
D,GAT+LSTM_incremental,3,1498,wed,0.0,0.6288343071937561,0.4,0.7565206433859684,0.32,1.0,20
D,GAT+LSTM_incremental,3,1499,wed,0.0,0.018402578309178352,0.4166666666666667,0.736955945425649,0.36904761904761907,0.8333333333333334,20
D,GAT+LSTM_incremental,3,1500,wed,0.0,0.04639405757188797,0.43478260869565216,0.7165329883923597,0.3956043956043956,0.7142857142857143,20
D,GAT+LSTM_incremental,3,1501,wed,0.0,0.02929205447435379,0.45454545454545453,0.7092015154321657,0.4479166666666667,0.625,20
D,GAT+LSTM_incremental,3,1502,wed,0.0,0.017260093241930008,0.47619047619047616,0.709438562539815,0.5050505050505051,0.5555555555555556,20
D,GAT+LSTM_incremental,3,1503,wed,0.0,0.04714583232998848,0.5,0.7110549469450398,0.55,0.5,20
D,GAT+LSTM_incremental,3,1504,wed,0.0,0.0743325874209404,0.5263157894736842,0.7234862441002792,0.6060606060606061,0.45454545454545453,20
D,GAT+LSTM_incremental,3,1505,wed,0.0,0.05187026038765907,0.5555555555555556,0.7497748276942355,0.6770833333333333,0.4166666666666667,20
D,GAT+LSTM_incremental,3,1506,wed,0.0,0.043643102049827576,0.5882352941176471,0.8019982993197279,0.7912087912087913,0.38461538461538464,20
D,GAT+LSTM_incremental,3,1507,wed,0.0,0.012145218439400196,0.625,0.8658730158730159,0.880952380952381,0.35714285714285715,20
D,GAT+LSTM_incremental,3,1508,wed,0.0,0.008184267207980156,0.6666666666666666,0.9633333333333334,0.9866666666666667,0.3333333333333333,20
D,GAT+LSTM_incremental,3,1509,wed,0.0,0.020317185670137405,0.6153846153846154,1.0,1.0,0.3125,20
D,GAT+LSTM_incremental,3,1510,wed,0.0,0.022617043927311897,0.5454545454545454,1.0,1.0,0.29411764705882354,20
D,GAT+LSTM_incremental,3,1511,wed,0.0,0.010185644030570984,0.4444444444444444,1.0,1.0,0.2777777777777778,20
D,GAT+LSTM_incremental,3,1512,wed,0.0,0.0072920904494822025,0.2857142857142857,1.0,1.0,0.2631578947368421,20
D,GAT+LSTM_incremental,3,1513,wed,0.0,0.0051049040630459785,0.0,0.5,,0.25,20
D,GAT+LSTM_incremental,3,1514,wed,0.0,0.0056340997107326984,0.0,0.5,,0.2,20
D,GAT+LSTM_incremental,3,1515,wed,0.0,0.00476100342348218,0.0,0.5,,0.15,20
D,GAT+LSTM_incremental,3,1516,wed,0.0,0.003924495540559292,0.0,0.5,,0.1,20
D,GAT+LSTM_incremental,3,1517,wed,0.0,0.0022128261625766754,0.0,0.5,,0.05,20
D,GAT+LSTM_incremental,3,1518,wed,0.0,0.0017789817648008466,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1519,wed,0.0,0.0018018032424151897,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1520,wed,0.0,0.002948436653241515,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1521,wed,0.0,0.0049104755744338036,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1522,wed,0.0,0.006754045840352774,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1523,wed,0.0,0.004673874471336603,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1524,wed,0.0,0.004168177954852581,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1525,wed,0.0,0.0034630431327968836,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1526,wed,0.0,0.005809862166643143,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1527,wed,0.0,0.006508816033601761,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1528,wed,0.0,0.007468012627214193,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1529,wed,0.0,0.008073416538536549,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1530,wed,0.0,0.005877593532204628,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1531,wed,0.0,0.005188548471778631,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1532,wed,0.0,0.003454803954809904,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1533,wed,0.0,0.004879833664745092,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1534,wed,0.0,0.0042427354492247105,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1535,wed,0.0,0.003767885034903884,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1536,wed,0.0,0.004470527172088623,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1537,wed,0.0,0.007925458252429962,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1538,wed,0.0,0.005096761044114828,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1539,wed,0.0,0.0035762544721364975,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1540,wed,0.0,0.0030450469348579645,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1541,wed,0.0,0.003713254351168871,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1542,wed,0.0,0.0025399811565876007,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1543,wed,0.0,0.0024423468858003616,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1544,wed,0.0,0.0029260097071528435,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1545,wed,0.0,0.0031928003299981356,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1546,wed,0.0,0.0027598917949944735,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1547,wed,0.0,0.0027089277282357216,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1548,wed,0.0,0.0027027102187275887,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1549,wed,0.0,0.003040021052584052,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1550,wed,0.0,0.0031587998382747173,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1551,wed,0.0,0.005344479810446501,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1552,wed,0.0,0.006704764906316996,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1553,wed,0.0,0.007185425143688917,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1554,wed,0.0,0.007442875299602747,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1555,wed,0.0,0.0076664951629936695,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1556,wed,0.0,0.007979010231792927,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1557,wed,0.0,0.005755264777690172,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1558,wed,0.0,0.005110753234475851,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1559,wed,0.0,0.004845473915338516,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1560,wed,0.0,0.006775883492082357,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1561,wed,0.0,0.006228023674339056,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1562,wed,0.0,0.005442412104457617,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1563,wed,0.0,0.005573021247982979,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1564,wed,0.0,0.004716385621577501,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1565,wed,0.0,0.003554124850779772,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1566,wed,0.0,0.002966692205518484,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1567,wed,0.0,0.002254120772704482,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1568,wed,0.0,0.002160665113478899,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1569,wed,0.0,0.0018992634722962976,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1570,wed,1.0,0.0029975322540849447,0.0,0.03125,0.21052631578947367,0.0,20
D,GAT+LSTM_incremental,3,1571,wed,0.0,0.002521552611142397,0.0,0.03333333333333333,0.26315789473684215,0.0,20
D,GAT+LSTM_incremental,3,1572,wed,0.0,0.002708462765440345,0.0,0.03571428571428571,0.3157894736842105,0.0,20
D,GAT+LSTM_incremental,3,1573,wed,0.0,0.7010958790779114,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1574,wed,0.0,0.1957588642835617,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1575,wed,0.0,0.1762775480747223,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1576,wed,0.0,0.14461302757263184,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1577,wed,0.0,0.1748829185962677,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1578,wed,0.0,0.11811865121126175,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1579,wed,0.0,0.09096315503120422,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1580,wed,0.0,0.008106525987386703,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1581,wed,0.0,0.01173780020326376,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1582,wed,0.0,0.018256835639476776,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1583,wed,0.0,0.022550489753484726,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1584,wed,0.0,0.028603579849004745,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1585,wed,0.0,0.040882427245378494,0.0,0.03571428571428571,0.3157894736842105,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1586,wed,0.0,0.040037356317043304,0.0,0.03333333333333333,0.26315789473684215,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1587,wed,0.0,0.029926514253020287,0.0,0.03125,0.21052631578947367,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1588,wed,0.0,0.04290810972452164,0.0,0.029411764705882353,0.1578947368421053,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1589,wed,0.0,0.032389312982559204,0.0,0.027777777777777776,0.10526315789473684,0.05263157894736842,20
D,GAT+LSTM_incremental,3,1590,wed,0.0,0.017433522269129753,0.0,0.5,,0.05,20
D,GAT+LSTM_incremental,3,1591,wed,0.0,0.016726233065128326,0.0,0.5,,0.05,20
D,GAT+LSTM_incremental,3,1592,wed,0.0,0.01707141287624836,0.0,0.5,,0.05,20
D,GAT+LSTM_incremental,3,1593,wed,0.0,0.0172240249812603,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1594,wed,0.0,0.016836078837513924,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1595,wed,0.0,0.008846238255500793,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1596,wed,0.0,0.007882719859480858,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1597,wed,0.0,0.007130351848900318,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1598,wed,0.0,0.0058105261996388435,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1599,wed,0.0,0.003303563455119729,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1600,wed,0.0,0.0024679088965058327,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1601,wed,0.0,0.001850321190431714,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1602,wed,0.0,0.003926426637917757,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1603,wed,0.0,0.0026445980183780193,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1604,wed,0.0,0.0026241587474942207,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1605,wed,0.0,0.027411364018917084,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1606,wed,0.0,0.009479094296693802,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1607,wed,0.0,0.00644722580909729,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1608,wed,0.0,0.005680223926901817,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1609,wed,0.0,0.008002078160643578,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1610,wed,0.0,0.004738722927868366,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1611,wed,0.0,0.004731147550046444,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1612,wed,0.0,0.034975532442331314,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1613,wed,0.0,0.015783457085490227,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1614,wed,0.0,0.008982371538877487,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1615,wed,0.0,0.013181193731725216,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1616,wed,0.0,0.00975558441132307,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1617,wed,0.0,0.020102493464946747,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1618,wed,0.0,0.024058887735009193,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1619,wed,0.0,0.004548589698970318,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1620,wed,0.0,0.004267008509486914,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1621,wed,0.0,0.0027613213751465082,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1622,wed,0.0,0.002455091802403331,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1623,wed,0.0,0.004370161332190037,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1624,wed,0.0,0.00767279788851738,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1625,wed,0.0,0.004938327241688967,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1626,wed,0.0,0.004846991505473852,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1627,wed,0.0,0.0048795281909406185,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1628,wed,0.0,0.006728274282068014,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1629,wed,0.0,0.006876625120639801,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1630,wed,0.0,0.00649979105219245,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1631,wed,0.0,0.007149305194616318,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1632,wed,0.0,0.004986173938959837,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1633,wed,0.0,0.003410237142816186,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1634,wed,0.0,0.002977614989504218,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1635,wed,0.0,0.006019777152687311,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1636,wed,0.0,0.008746649138629436,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1637,wed,0.0,0.009376347996294498,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1638,wed,0.0,0.026802077889442444,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1639,wed,0.0,0.011135478504002094,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1640,wed,0.0,0.009807978756725788,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1641,wed,0.0,0.007738751824945211,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1642,wed,0.0,0.005384125281125307,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1643,wed,0.0,0.00511151971295476,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1644,wed,0.0,0.005326189566403627,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1645,wed,0.0,0.004708846099674702,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1646,wed,0.0,0.0034825820475816727,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1647,wed,0.0,0.005030761938542128,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1648,wed,0.0,0.0049783894792199135,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1649,wed,0.0,0.0038979295641183853,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1650,wed,0.0,0.004249061457812786,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1651,wed,0.0,0.0033401260152459145,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1652,wed,0.0,0.0035250126384198666,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1653,wed,0.0,0.003842076752334833,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1654,wed,0.0,0.004062121734023094,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1655,wed,0.0,0.003640539711341262,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1656,wed,0.0,0.00467570498585701,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1657,wed,0.0,0.008752505294978619,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1658,wed,0.0,0.01118434127420187,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1659,wed,0.0,0.00767055107280612,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1660,wed,0.0,0.006145727355033159,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1661,wed,0.0,0.008525019511580467,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1662,wed,0.0,0.008175570517778397,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1663,wed,0.0,0.006311346311122179,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1664,wed,0.0,0.00539809325709939,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1665,wed,0.0,0.00798064935952425,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1666,wed,0.0,0.007035629823803902,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1667,wed,0.0,0.007411119993776083,0.0,0.5,,0.0,20
D,GAT+LSTM_incremental,3,1668,wed,1.0,0.004411114379763603,0.0,0.038461538461538464,0.368421052631579,0.0,20
D,GAT+LSTM_incremental,3,1669,wed,1.0,0.004836829379200935,0.0,0.07577838827838827,0.3611111111111111,0.0,20
D,GAT+LSTM_incremental,3,1670,wed,1.0,0.003798836376518011,0.0,0.10076402355814121,0.2745098039215686,0.0,20
D,GAT+LSTM_incremental,3,1671,wed,1.0,0.002850315999239683,0.0,0.12030985977386906,0.171875,0.0,20
D,GAT+LSTM_incremental,3,1672,wed,1.0,0.0029129344038665295,0.0,0.14423034395944612,0.10666666666666666,0.0,20
